run_idx,object,n1,n2,dtype,device,t_data_create_cpu,t_h2d_transfer,t_curves,t_match_and_base_crown,t_tangent,t_alloc_output,t_kernel_surf_pts,t_d2h_transfer,t_total
4,banana,625,2500,float32,cpu,0.00018512900032874313,8.799997885944322e-08,0.01948980399993161,0.0042489450001994555,0.004169792000084271,0.21003318699968077,0.5821353930000441,1.5700015865149908e-07,0.8202624950004065
5,banana,625,2500,float32,cpu,0.0001928480000970012,1.019998308038339e-07,0.014972349999879953,0.004458371999589872,0.0038624130002062884,0.21061551599996164,0.5841065859999617,8.899996828404255e-08,0.8182082759994955
6,banana,625,2500,float32,cpu,0.00019306600006530061,9.900031727738678e-08,0.0158232069998121,0.004190404999917519,0.003938651000225946,0.21259284699999625,0.5722831299999598,1.660000634728931e-07,0.8090215710003577
7,banana,625,2500,float32,cpu,0.0001879840001492994,8.899996828404255e-08,0.018883357000049728,0.004237491000367299,0.004014094000012847,0.21211330199957956,0.5839920559997154,1.1399970389902592e-07,0.8234284869995463
8,banana,625,2500,float32,cpu,0.00018468300004315097,1.1399970389902592e-07,0.021074362000035762,0.0039827780001360225,0.004252915000051871,0.21117045500022869,0.6092716870002732,1.7599995771888644e-07,0.8499371700004303
9,banana,625,2500,float32,cpu,0.00019148399996993248,9.099994713324122e-08,0.019090868000148475,0.004039041999931214,0.003818547000264516,0.2277316989998326,0.5965408170000046,1.6800004232209176e-07,0.8514127160001408
0,banana,1250,5000,float64,cpu,0.00020861399980276474,9.59998942562379e-08,0.019478667999919708,0.004532198000106291,0.005962179999642103,1.6849793269998372,5.195195105000039,9.099994713324122e-08,6.910356278999188
1,banana,1250,5000,float64,cpu,0.00019887100006599212,9.999985195463523e-08,0.016158961999735766,0.004622836000180541,0.006181501999890315,1.7020554729997457,5.083025822000309,1.5899968275334686e-07,6.812243724999462
2,banana,1250,5000,float64,cpu,0.00019791900012933183,9.59998942562379e-08,0.0158486760001324,0.004534250000233442,0.0065067840000665456,1.672535317999973,5.101601219000258,1.1299971447442658e-07,6.801224375000402
3,banana,1250,5000,float64,cpu,0.00020307799968577456,1.1399970389902592e-07,0.01579544399965016,0.004356990999895061,0.005920048999996652,1.6610479669998313,5.136843438999676,1.0100029612658545e-07,6.824167182998735
