run_idx,object,n1,n2,dtype,device,t_data_create_cpu,t_h2d_transfer,t_curves,t_match_and_base_crown,t_tangent,t_alloc_output,t_kernel_surf_pts,t_d2h_transfer,t_total,peak_mem_mb
7,apple,300,1200,float32,cuda,0.0001416949999111239,0.0002039439996224246,0.04485611600011907,0.0031140330002017436,0.00500789200032159,0.0007881189994805027,0.007291496000107145,0.14905661800003145,0.21045991299979505,262.55517578125
8,apple,300,1200,float32,cuda,0.00015768699995533098,0.000218607000533666,0.04439244599961967,0.0035360939991733176,0.004655063000427617,0.0007542159992226516,0.0072574240002722945,0.14942497099946195,0.2103965079986665,262.55517578125
9,apple,300,1200,float32,cuda,0.0001257109997823136,0.00015608600006089546,0.04461482500028069,0.003196243999809667,0.004608453999935591,0.0007914799998616218,0.007273341999280092,0.150630215000092,0.21139635699910286,262.55517578125
0,apple,625,2500,float64,cuda,0.00016264300029433798,0.0002320080002391478,0.04541812000024947,0.0031733770001665107,0.007526722999500635,0.0034824840004148427,0.04926488799992512,1.3091486429993893,1.4184088860001793,2205.9833984375
1,apple,625,2500,float64,cuda,0.0001833320002333494,0.00023004299964668462,0.0455388270002004,0.0030794430003879825,0.007547604000137653,0.0034629320007297792,0.04924920700068469,1.2890761210001074,1.398367509002128,2205.9833984375
2,apple,625,2500,float64,cuda,0.00016431599942734465,0.00017897300040203845,0.04313097199974436,0.0032948460002444335,0.007631278000189923,0.0033968520001508296,0.04926535499998863,1.2875893009995707,1.3946518929997183,2205.9833984375
3,apple,625,2500,float64,cuda,0.0001546280000184197,0.0001847789999374072,0.04439387500042358,0.0032014739999794983,0.007561250000435393,0.003336562999720627,0.049217857999792614,1.318546227999832,1.4265966550001394,2205.9833984375
4,apple,625,2500,float64,cuda,0.0001520830001027207,0.0002034130002357415,0.04448768300062511,0.003082649000134552,0.008047768999858818,0.003217585999664152,0.04907689199990273,1.2840194549999069,1.3922875300004307,2205.9833984375
5,apple,625,2500,float64,cuda,0.000154235000081826,0.00020367799970699707,0.04486003300007724,0.0030078350000621867,0.007500744000026316,0.0034232300004077842,0.04918191599972488,1.273961793000126,1.3822934640002131,2205.9833984375
6,apple,625,2500,float64,cuda,0.00016575400059082313,0.00018048800029646372,0.044258588000047894,0.002991471999848727,0.007777575999170949,0.003381624999747146,0.04925197600005049,1.2930574579995664,1.4010649369993189,2205.9833984375
7,apple,625,2500,float64,cuda,0.0001623070002096938,0.00022184999943419825,0.04421166900010576,0.0030741660002604476,0.008160098000189464,0.0034448860005795723,0.049243731000387925,1.3139702019998367,1.4224889090010038,2205.9833984375
8,apple,625,2500,float64,cuda,0.00015410900050483178,0.00021619499966618605,0.04470143599974108,0.003035845999875164,0.007407815000078699,0.003460652999820013,0.0491953860000649,1.284852955000133,1.393024394999884,2205.9833984375
9,apple,625,2500,float64,cuda,0.0001570370004628785,0.00018013000044447836,0.04518262799956574,0.003112640000836109,0.00808718299958855,0.0034908080006061937,0.04922942899975169,1.291150125999593,1.4005899810008486,2205.9833984375
