Start time,Curves ST,Curves ET,Tangents ST,Tangents ET/Data ST,Data ET,Surface ST,Surface ET/End Time,n2,dtype,backend,device,platform,label,source_file,Total_Time,Curves_Time,Tangents_Time,Surface_Time,Compilation_Overhead
841.3008194,841.3009145,841.3018587,841.3154884,841.3180293,841.3230572,841.3230635,841.3321481,1200,float32,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.031328708,0.000944199,0.002540956,0.009084586,No
842.5446705,842.5447419,842.545824,842.5611424,842.5650875,842.5695407,842.5695463,842.6068588,2500,float64,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.062188267,0.001082136,0.003945092,0.037312478,No
842.6135687,842.6136374,842.6147157,842.6333348,842.6371418,842.642986,842.6429911,842.6800879,2500,float64,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.0665192,0.001078262,0.003806972,0.037096727,No
842.6815485,842.6816119,842.6826719,842.6981687,842.7019257,842.7063491,842.7063545,842.744145,2500,float64,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.062596485,0.001059984,0.003757016,0.037790546,No
842.7506053,842.7506688,842.7517458,842.7671432,842.7709167,842.7777755,842.7777816,842.8156475,2500,float64,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.065042232,0.001076931,0.003773467,0.037865917,No
842.8170691,842.8171348,842.818201,842.8340343,842.8378193,842.8420834,842.8420893,842.8812419,2500,float64,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.064172834,0.001066272,0.003785001,0.039152629,No
842.8892414,842.8893256,842.8901696,842.9077673,842.911645,842.9160198,842.9160287,842.9527965,2500,float64,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.063555029,0.000844021,0.00387766,0.036767805,No
842.9555938,842.9556554,842.9567001,842.9721246,842.9758991,842.9851428,842.9851491,843.0230128,2500,float64,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.067418999,0.001044743,0.003774501,0.03786376,No
843.0241045,843.0241627,843.0252292,843.0423336,843.046117,843.0504526,843.050458,843.0922641,2500,float64,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.068159618,0.00106649,0.003783341,0.041806122,No
843.095901,843.0959625,843.0970379,843.1127424,843.1244297,843.1334313,843.1334369,843.1718622,2500,float64,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.075961282,0.001075438,0.011687276,0.038425346,No
843.1734124,843.1734772,843.1745405,843.1908999,843.194673,843.1993154,843.1993209,843.2370896,2500,float64,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.063677105,0.001063262,0.003773071,0.03776865,No
844.4472881,844.4473551,844.4484141,844.4659028,844.4697045,844.4786176,844.4786241,844.5106133,2500,float32,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.063325235,0.00105895,0.00380173,0.031989185,No
844.5119717,844.5120706,844.5131429,844.5286617,844.5325534,844.5367067,844.5367118,844.5677414,2500,float32,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.055769763,0.001072295,0.00389176,0.031029661,No
844.5714512,844.5715169,844.5725546,844.5880624,844.5918247,844.6006281,844.6006338,844.6331952,2500,float32,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.061744012,0.00103778,0.003762376,0.032561365,No
844.6344407,844.6345035,844.6355397,844.6509775,844.6548834,844.6591629,844.6591691,844.6902076,2500,float32,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.055766889,0.001036256,0.003905918,0.03103843,No
844.6981583,844.6982231,844.6993054,844.7155533,844.7207264,844.728551,844.728557,844.7596356,2500,float32,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.061477278,0.001082295,0.005173108,0.0310786,No
844.7610221,844.761098,844.7621669,844.7775577,844.7816355,844.78569,844.7856953,844.8166993,2500,float32,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.055677193,0.001068915,0.004077776,0.031003968,No
844.822481,844.8225462,844.8236178,844.8390587,844.8428196,844.8488591,844.8488646,844.8799474,2500,float32,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.057466377,0.001071578,0.003760933,0.031082725,No
844.8814052,844.8814708,844.8825031,844.8980929,844.9018701,844.9059955,844.9060008,844.9370738,2500,float32,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.055668609,0.001032335,0.003777175,0.03107298,No
844.9409239,844.9409881,844.9421334,844.958371,844.9628693,844.9674274,844.9674327,844.9984642,2500,float32,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.057540354,0.001145362,0.004498308,0.031031483,No
845.0012275,845.0012913,845.0023983,845.0182916,845.0220722,845.0312224,845.0312281,845.0637871,2500,float32,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.062559592,0.001106944,0.003780598,0.032558986,No
847.4898561,847.4899312,847.4913324,847.5246948,847.5349661,847.5435937,847.5436031,847.7105253,5000,float64,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.220669186,0.001401148,0.010271223,0.166922169,No
847.7159903,847.7161087,847.7175509,847.7471786,847.7554521,847.770312,847.7703209,847.938876,5000,float64,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.222885648,0.001442278,0.008273523,0.168555123,No
847.9416752,847.941772,847.9432489,847.973347,847.9808992,847.9861818,847.98619,848.1531776,5000,float64,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.21150246,0.0014769,0.007552217,0.166987632,No
848.1585107,848.1585977,848.1600604,848.1897837,848.1976447,848.2118101,848.2118205,848.3801864,5000,float64,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.221675676,0.001462752,0.007860975,0.168365869,No
848.382926,848.3830272,848.3844971,848.428482,848.4361623,848.4414087,848.4414166,848.607868,5000,float64,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.224942077,0.001469942,0.007680315,0.166451427,No
848.6135391,848.6136351,848.6151382,848.6451484,848.6527171,848.6666786,848.6666872,848.8351649,5000,float64,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.221625771,0.001503057,0.007568739,0.168477685,No
848.837884,848.8379842,848.8394417,848.8701414,848.8776174,848.8829049,848.8829118,849.0497195,5000,float64,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.211835429,0.001457476,0.007475945,0.166807613,No
849.0606917,849.0607708,849.0620681,849.0918768,849.0993806,849.1077833,849.10779,849.2764221,5000,float64,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.215730394,0.001297361,0.007503839,0.168632046,No
849.2786973,849.2787661,849.2800333,849.3100416,849.317552,849.3226335,849.3226401,849.4895348,5000,float64,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.210837417,0.001267249,0.007510325,0.166894683,No
849.498962,849.4990447,849.500385,849.5304472,849.5378765,849.5467074,849.546714,849.7150984,5000,float64,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.216136469,0.001340324,0.00742933,0.168384454,No
853.647112,853.6472312,853.6495329,853.7034073,853.7203503,853.7272245,853.7272334,853.8540754,5000,float32,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.206963375,0.002301659,0.016942956,0.12684201,No
853.8634747,853.8635902,853.866372,853.9227963,853.9396894,853.9493141,853.9493248,854.0781993,5000,float32,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.214724636,0.002781801,0.016893052,0.128874566,No
854.0819857,854.0821207,854.083469,854.1399039,854.1545576,854.1626522,854.1626621,854.2900505,5000,float32,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.208064783,0.001348329,0.014653617,0.127388431,No
854.2971231,854.2972437,854.2988164,854.3545458,854.3686831,854.3774284,854.3774371,854.50421,5000,float32,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.207086838,0.001572673,0.014137277,0.126772814,No
854.5103686,854.5104462,854.5117524,854.5417922,854.5492398,854.5614178,854.5614245,854.6998829,5000,float32,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.189514278,0.001306279,0.007447619,0.138458321,No
854.7011972,854.7012691,854.7027314,854.7343843,854.7419084,854.7472951,854.7473025,854.8738093,5000,float32,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.172612091,0.001462316,0.007524034,0.126506803,No
854.8787678,854.8788426,854.8801082,854.9098693,854.917321,854.9277853,854.927792,855.0659065,5000,float32,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.187138663,0.001265572,0.007451786,0.138114465,No
855.0671102,855.0671766,855.0684105,855.1006294,855.1097765,855.116385,855.1163913,855.2430219,5000,float32,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.175911732,0.001233927,0.009147072,0.126630619,No
855.2479757,855.2480589,855.2492916,855.2787302,855.2863128,855.2969837,855.2969898,855.4357688,5000,float32,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.187793121,0.001232624,0.007582594,0.138779027,No
855.4369424,855.4370195,855.4382419,855.469239,855.4776591,855.4832502,855.4832561,855.6098674,5000,float32,Numba,GPU,Colab,apple,Numba_GPU_stats_Colab_apple.xlsx,0.172924964,0.001222399,0.008420105,0.126611297,No
294.7676249,294.7690701,294.8052444,294.8144511,294.8192615,294.8192972,294.8192972,294.8210891,1200,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.053464192,0.03617424,0.004810386,0.00179182,No
294.8552478,294.8557542,294.8905764,294.8990608,294.9035425,294.9039255,294.9039255,294.9060828,1200,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.05083499,0.034822256,0.004481651,0.002157327,No
294.9309363,294.9314707,294.9661445,294.9745466,294.9790971,294.9797075,294.9797075,294.9818336,1200,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.050897321,0.034673824,0.00455041,0.002126148,No
295.0076075,295.0082258,295.048173,295.0564412,295.0608906,295.0612869,295.0612869,295.0638523,1200,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.056244738,0.039947132,0.00444941,0.0025654,No
295.0894796,295.0899658,295.1248958,295.1331936,295.1383827,295.1388316,295.1388316,295.1422079,1200,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.052728345,0.034930038,0.005189092,0.003376314,No
295.1672701,295.1681013,295.2038057,295.2122793,295.2166078,295.218148,295.218148,295.2202566,1200,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.052986411,0.03570434,0.004328521,0.002108561,No
295.2455242,295.2459784,295.2822565,295.2904462,295.2949109,295.2953551,295.2953551,295.2975016,1200,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.051977362,0.036278095,0.00446471,0.002146522,No
295.3202339,295.3206918,295.3544419,295.3627469,295.3671522,295.3675235,295.3675235,295.3697754,1200,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.049541479,0.033750133,0.004405229,0.00225191,No
295.3924233,295.3928801,295.4269043,295.4351876,295.4395137,295.4398655,295.4398655,295.4420746,1200,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.049651314,0.034024171,0.004326065,0.00220909,No
295.4647501,295.4652022,295.5016183,295.5123696,295.5178547,295.5183327,295.5183327,295.5209651,1200,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.056215034,0.03641611,0.005485043,0.002632411,No
297.3236211,297.3241149,297.3585606,297.3670845,297.3717122,297.3721573,297.3721573,297.3743005,1200,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.050679417,0.03444575,0.004627719,0.002143167,No
297.3858837,297.3863422,297.4219258,297.4301748,297.4345674,297.4348966,297.4348966,297.4370518,1200,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.051168164,0.035583551,0.004392643,0.00215523,No
297.4486575,297.4491129,297.4848071,297.4932374,297.497493,297.4978572,297.4978572,297.5018819,1200,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.053224441,0.035694164,0.004255633,0.00402472,No
297.511685,297.5122015,297.5462287,297.554792,297.5591749,297.5595237,297.5595237,297.561839,1200,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.050153911,0.034027157,0.004382959,0.002315302,No
297.5732734,297.5737284,297.6078304,297.6160792,297.6204407,297.6207751,297.6207751,297.6230612,1200,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.049787779,0.034102073,0.004361465,0.002286049,No
297.634594,297.6350767,297.6695783,297.6779593,297.6823497,297.6826804,297.6826804,297.6847871,1200,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.050193144,0.034501594,0.004390383,0.002106718,No
297.6964072,297.6968518,297.7344426,297.7426173,297.7468618,297.7472238,297.7472238,297.7493508,1200,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.05294361,0.037590739,0.004244502,0.002127028,No
297.7609511,297.7614209,297.7973848,297.8057301,297.8103334,297.8107357,297.8107357,297.8129791,1200,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.052028044,0.035963907,0.004603313,0.002243474,No
297.8245549,297.8250446,297.8594271,297.8677957,297.8724063,297.8727892,297.8727892,297.8749206,1200,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.050365647,0.034382457,0.004610624,0.002131372,No
297.8865616,297.8870617,297.9236861,297.9328291,297.937359,297.9377851,297.9377851,297.9400478,1200,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.053486221,0.036624418,0.004529849,0.00226272,No
299.7645453,299.7651557,299.8229952,299.8339379,299.8406394,299.8411597,299.8411597,299.8439663,2500,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.07942103,0.057839526,0.006701488,0.002806685,No
299.9395651,299.9404072,299.9860791,299.9970806,300.0048792,300.0054164,300.0054164,300.0089082,2500,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.069343015,0.045671872,0.007798588,0.00349172,No
300.1037754,300.1046045,300.1575581,300.1695019,300.1777932,300.1783437,300.1783437,300.1819303,2500,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.078154881,0.052953641,0.008291297,0.003586611,No
300.2768053,300.2776338,300.3331789,300.3463078,300.3542623,300.3548406,300.3548406,300.3581689,2500,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.081363577,0.055545091,0.007954464,0.003328259,No
300.4532961,300.4543315,300.4979602,300.5068593,300.5121588,300.5125714,300.5125714,300.5151827,2500,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.061886548,0.043628775,0.005299551,0.002611219,No
300.610887,300.6115349,300.6477428,300.6563538,300.6616381,300.6620594,300.6620594,300.6642406,2500,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.053353598,0.036207901,0.005284267,0.002181202,No
300.7604461,300.7613037,300.8043042,300.81318,300.8187175,300.8191622,300.8191622,300.8217369,2500,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.061290769,0.04300049,0.005537521,0.002574674,No
300.9174173,300.918044,300.9547543,300.9636911,300.9688945,300.9693584,300.9693584,300.9716101,2500,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.05419286,0.036710257,0.005203403,0.002251709,No
301.0676631,301.0683394,301.1051494,301.1137703,301.1190294,301.1194714,301.1194714,301.1217694,2500,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.054106241,0.036810064,0.005259123,0.002297998,No
301.2178002,301.2184461,301.2553456,301.2638577,301.2706812,301.2712166,301.2712166,301.2736403,2500,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.055840068,0.036899493,0.006823481,0.002423647,No
304.9956036,304.9962673,305.0334586,305.0418131,305.0464093,305.0472797,305.0472797,305.0494445,2500,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.053840874,0.037191312,0.004596154,0.002164819,No
305.0979165,305.0984583,305.1339194,305.1425952,305.1472002,305.1477372,305.1477372,305.1500631,2500,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.052146605,0.035461088,0.004605069,0.002325936,No
305.198402,305.1989044,305.2337666,305.2421769,305.2468352,305.2474941,305.2474941,305.2498711,2500,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.051469184,0.034862151,0.004658309,0.002377002,No
305.2981821,305.2987097,305.3341015,305.3428701,305.3473417,305.3478459,305.3478459,305.350317,2500,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.052134879,0.035391848,0.004471616,0.002471095,No
305.3986315,305.3992096,305.4343297,305.4427266,305.4470944,305.4475924,305.4475924,305.4506579,2500,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.052026461,0.035120054,0.004367769,0.003065532,No
305.4982774,305.4988164,305.5338258,305.5427797,305.547186,305.5476903,305.5476903,305.5499506,2500,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.051673212,0.035009373,0.004406269,0.002260339,No
305.5983937,305.5989793,305.6486886,305.6588432,305.6635187,305.6640828,305.6640828,305.6664408,2500,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.068047075,0.049709346,0.00467546,0.002357959,No
305.7147577,305.7152964,305.7501786,305.759097,305.7636998,305.7642917,305.7642917,305.7666807,2500,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.051922984,0.034882196,0.004602781,0.002389025,No
305.8149911,305.8156009,305.8512437,305.8599151,305.8645378,305.8651256,305.8651256,305.8673733,2500,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.052382169,0.035642804,0.004622658,0.002247687,No
305.9158063,305.916449,305.9523848,305.9609889,305.9655104,305.9660434,305.9660434,305.9683108,2500,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.052504489,0.035935818,0.00452154,0.002267325,No
308.4976496,308.4982846,308.5336444,308.5427774,308.5478873,308.5484768,308.5484768,308.5508187,5000,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.053169102,0.035359778,0.005109981,0.002341838,No
308.9287135,308.9294543,308.9647553,308.9740866,308.9793368,308.9813098,308.9813098,308.9848697,5000,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.056156206,0.035301025,0.00525016,0.003559953,No
309.3827831,309.383554,309.4191567,309.4284526,309.4340902,309.4364031,309.4364031,309.4399528,5000,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.057169679,0.035602689,0.005637619,0.003549674,No
309.8379458,309.8387169,309.874459,309.8833306,309.8886936,309.8905432,309.8905432,309.8941965,5000,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.056250761,0.035742121,0.005362986,0.003653381,No
310.2918367,310.2925989,310.3303517,310.3393264,310.3447476,310.3465421,310.3465421,310.3501405,5000,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.058303803,0.037752777,0.00542121,0.003598429,No
310.7507851,310.7516845,310.807797,310.8283724,310.8366898,310.8391044,310.8391044,310.8434489,5000,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.092663724,0.056112529,0.008317393,0.004344437,No
311.2341551,311.2350468,311.2842557,311.2959601,311.303886,311.3056758,311.3056758,311.3103378,5000,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.076182666,0.049208941,0.007925869,0.004662059,No
311.7054641,311.7064282,311.7618597,311.7740594,311.7825818,311.7843112,311.7843112,311.789442,5000,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.083977961,0.055431494,0.008522429,0.005130855,No
312.181099,312.1819479,312.2289427,312.2431802,312.2520356,312.2536201,312.2536201,312.2577679,5000,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.076668837,0.046994818,0.008855421,0.004147743,No
312.653737,312.6546328,312.6961004,312.7050383,312.7110813,312.7126319,312.7126319,312.7162452,5000,float64,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.062508259,0.041467572,0.006042979,0.003613311,No
324.3045528,324.3057134,324.3652988,324.3810256,324.3906568,324.3943781,324.3943781,324.39818,5000,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.09362716,0.059585457,0.009631225,0.003801873,No
324.6108537,324.611742,324.6669051,324.6810843,324.69032,324.6914925,324.6914925,324.6954355,5000,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.084581808,0.055163152,0.009235703,0.003942949,No
324.8817239,324.8823945,324.9222854,324.931099,324.9364587,324.9384721,324.9384721,324.9408429,5000,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.059119018,0.039890877,0.005359734,0.002370796,No
325.1320667,325.1327687,325.1717437,325.1803889,325.1857894,325.1877314,325.1877314,325.1902289,5000,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.058162218,0.038974998,0.005400453,0.002497498,No
325.382709,325.3835811,325.4310732,325.4398865,325.4451091,325.4467993,325.4467993,325.4492197,5000,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.066510674,0.047492105,0.005222584,0.002420384,No
325.6386796,325.6394208,325.6783631,325.6869882,325.6922445,325.6944251,325.6944251,325.6970545,5000,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.058374931,0.038942314,0.005256322,0.002629402,No
325.888217,325.8889131,325.9342209,325.9708337,325.9989424,326.0042197,326.0042197,326.0117664,5000,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.123549459,0.045307768,0.028108649,0.007546776,No
326.1919519,326.1928292,326.2327498,326.241858,326.2480495,326.2497743,326.2497743,326.252353,5000,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.060401105,0.039920666,0.006191582,0.002578701,No
326.4431836,326.4438287,326.4809434,326.4910499,326.4994936,326.5010416,326.5010416,326.5054681,5000,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.062284447,0.037114785,0.008443698,0.004426455,No
326.6942645,326.6949382,326.7655336,326.7921066,326.807649,326.8082855,326.8082855,326.813179,5000,float32,TensorV,GPU,Colab,banana,TensorV_GPU_stats_Colab_banana.xlsx,0.118914505,0.070595459,0.015542373,0.004893451,No
308.9078739,308.9079622,308.9097643,308.9172101,308.9185636,308.9231347,308.9231435,308.9264146,1200,float64,Numba,GPU,Kaggle,banana,Numba_GPU_stats_Kaggle_banana.xlsx,0.018540651,0.001802044,0.001353478,0.003271133,No
308.9368466,308.9369131,308.9385562,308.945919,308.9472251,308.9556316,308.9556365,308.9586963,1200,float64,Numba,GPU,Kaggle,banana,Numba_GPU_stats_Kaggle_banana.xlsx,0.021849779,0.001643095,0.001306151,0.003059804,No
308.960147,308.9602042,308.9617153,308.9690165,308.9702402,308.9744365,308.974441,308.9774378,1200,float64,Numba,GPU,Kaggle,banana,Numba_GPU_stats_Kaggle_banana.xlsx,0.017290806,0.001511152,0.001223712,0.002996769,No
308.9823509,308.9824074,308.9839536,308.9915239,308.992763,309.0010213,309.001026,309.0040123,1200,float64,Numba,GPU,Kaggle,banana,Numba_GPU_stats_Kaggle_banana.xlsx,0.021661418,0.001546211,0.001239085,0.002986324,No
309.0054179,309.0054707,309.0069768,309.0143965,309.015646,309.0197847,309.0197895,309.0228536,1200,float64,Numba,GPU,Kaggle,banana,Numba_GPU_stats_Kaggle_banana.xlsx,0.017435748,0.001506027,0.001249464,0.003064116,No
309.0328518,309.0329114,309.0344374,309.0417874,309.0429986,309.0475464,309.0475519,309.0505437,1200,float64,Numba,GPU,Kaggle,banana,Numba_GPU_stats_Kaggle_banana.xlsx,0.017691865,0.001525999,0.001211204,0.002991786,No
309.0518969,309.0519507,309.053703,309.0612195,309.0627188,309.0669276,309.0669322,309.0699366,1200,float64,Numba,GPU,Kaggle,banana,Numba_GPU_stats_Kaggle_banana.xlsx,0.018039696,0.001752314,0.001499287,0.003004423,No
309.0766623,309.076729,309.0783137,309.0856598,309.0869886,309.0910475,309.091052,309.0940569,1200,float64,Numba,GPU,Kaggle,banana,Numba_GPU_stats_Kaggle_banana.xlsx,0.017394639,0.001584716,0.001328797,0.003004851,No
309.0955249,309.0955779,309.09711,309.1044415,309.1056913,309.1106545,309.1106589,309.1136547,1200,float64,Numba,GPU,Kaggle,banana,Numba_GPU_stats_Kaggle_banana.xlsx,0.018129804,0.001532075,0.001249855,0.002995757,No
337.1712213,337.1713019,337.1731459,337.1807016,337.1820711,337.1868736,337.1868815,337.1902286,1200,float32,Numba,GPU,Kaggle,banana,Numba_GPU_stats_Kaggle_banana.xlsx,0.019007348,0.001843968,0.001369465,0.00334716,No
337.1954567,337.1955225,337.1974715,337.205341,337.2068711,337.2113356,337.2113407,337.2144289,1200,float32,Numba,GPU,Kaggle,banana,Numba_GPU_stats_Kaggle_banana.xlsx,0.018972173,0.001948996,0.001530103,0.003088221,No
337.2192666,337.2193282,337.2210321,337.2288463,337.2301075,337.2386334,337.2386382,337.2417221,1200,float32,Numba,GPU,Kaggle,banana,Numba_GPU_stats_Kaggle_banana.xlsx,0.022455488,0.001703968,0.001261205,0.003083928,No
337.2430513,337.2431087,337.2447677,337.252445,337.2536846,337.2579742,337.2579792,337.2610382,1200,float32,Numba,GPU,Kaggle,banana,Numba_GPU_stats_Kaggle_banana.xlsx,0.017986914,0.001658991,0.001239628,0.003058999,No
337.2659335,337.2659926,337.2677211,337.2753341,337.2766879,337.2851384,337.2851432,337.289439,1200,float32,Numba,GPU,Kaggle,banana,Numba_GPU_stats_Kaggle_banana.xlsx,0.023505468,0.001728488,0.001353887,0.004295843,No
337.2907991,337.290858,337.2925277,337.3002849,337.3015519,337.3057092,337.3057146,337.3088206,1200,float32,Numba,GPU,Kaggle,banana,Numba_GPU_stats_Kaggle_banana.xlsx,0.018021587,0.001669659,0.001267005,0.003106092,No
